,user.index,sugg.decision.utime,sugg.device.since,recognized.activity,dec.location.category,dec.weather.condition,dec.temperature,dec.windspeed,dec.precipitation.chance,dec.snow,jbmins60,jbsteps60,Time of Day
2723,13,2015-08-29 16:00:57,0.0766666666666667,STILL,"restaurant,food,point_of_interest,establishment",Mostly Cloudy,24.1,0.0,15.0,0.0,22.0,1446.0,16:00:57
2730,13,2015-08-30 21:31:49,0.258333333333333,STILL,home,Partly Cloudy,26.0,1.7,1.0,0.0,13.0,406.0,21:31:49
2733,13,2015-08-31 16:02:29,0.785833333333333,STILL,home,Partly Cloudy,24.4,3.0,0.0,0.0,8.0,296.0,16:02:29
2753,13,2015-09-04 22:01:51,0.718611111111111,STILL,unknown,unknown,,unknown,unknown,,7.0,236.0,22:01:51
2755,13,2015-09-05 03:31:32,0.208055555555556,STILL,unknown,unknown,,unknown,unknown,,12.0,626.0,03:31:32
2758,13,2015-09-05 22:02:33,0.390833333333333,ON_FOOT,"pharmacy,store,health,point_of_interest,establishment",Scattered Clouds,29.5,4.2,51.0,0.0,21.0,879.0,22:02:33
2759,13,2015-09-06 00:31:10,0.0063888888888888,STILL,"pharmacy,store,health,point_of_interest,establishment",Scattered Clouds,30.6,2.0,79.0,0.0,10.0,341.0,00:31:10
2761,13,2015-09-06 05:02:28,0.0327777777777778,STILL,"bakery,store,food,point_of_interest,establishment",Partly Cloudy,23.0,0.0,1.0,0.0,0.0,0.0,05:02:28
2764,13,2015-09-07 00:31:54,0.0055555555555555,STILL,"store,point_of_interest,establishment",Clear,28.7,2.0,0.0,0.0,1.0,18.0,00:31:54
2765,13,2015-09-07 03:31:16,0.0188888888888889,STILL,home,Clear,22.9,0.0,0.0,0.0,10.0,455.0,03:31:16
2767,13,2015-09-07 19:02:31,0.511666666666667,STILL,home,Clear,32.6,1.0,0.0,0.0,14.0,450.0,19:02:31
2768,13,2015-09-07 22:01:34,2.25416666666667,STILL,"department_store,store,point_of_interest,establishment",Partly Cloudy,31.6,3.0,15.0,0.0,10.0,288.0,22:01:34
2771,13,2015-09-07 05:04:30,0.474444444444444,STILL,home,Clear,21.0,0.0,0.0,0.0,0.0,0.0,05:04:30
2772,13,2015-09-08 13:01:31,0.965833333333333,STILL,home,Partly Cloudy,24.2,0.0,30.0,0.0,0.0,0.0,13:01:31
2775,13,2015-09-08 21:34:32,0.683611111111111,STILL,home,Partly Cloudy,30.6,1.7,15.0,0.0,6.0,152.0,21:34:32
2779,13,2015-09-09 18:31:32,0.333888888888889,UNKNOWN,"general_contractor,home_goods_store,store,point_of_interest,establishment",Mostly Cloudy,24.1,9.0,15.0,0.0,22.0,1177.0,18:31:32
2781,13,2015-09-09 23:01:34,0.6425,STILL,"gym,university,health,point_of_interest,establishment",Partly Cloudy,20.6,0.0,0.0,0.0,27.0,2266.0,23:01:34
2782,13,2015-09-10 13:01:33,0.525277777777778,STILL,home,Clear,15.9,0.0,0.0,0.0,11.0,470.0,13:01:33
2783,13,2015-09-10 16:01:20,0.115555555555556,STILL,"university,point_of_interest,establishment",Clear,22.8,4.0,0.0,0.0,1.0,20.0,16:01:20
2787,13,2015-09-11 13:01:30,7.59388888888889,STILL,home,Partly Cloudy,16.7,1.1,0.0,0.0,12.0,367.0,13:01:30
2788,13,2015-09-11 16:01:45,0.0941666666666667,STILL,"university,point_of_interest,establishment",Overcast,18.2,0.0,57.0,0.0,14.0,910.0,16:01:45
2789,13,2015-09-11 18:31:27,0.305,STILL,work,Rain,16.5,0.0,74.0,0.0,13.0,1079.0,18:31:27
2791,13,2015-09-11 23:02:28,0.245555555555556,STILL,home,Overcast,16.3,0.0,15.0,0.0,6.0,139.0,23:02:28
2797,13,2015-09-13 13:02:50,11.2177777777778,STILL,home,Clear,10.4,0.0,0.0,0.0,0.0,0.0,13:02:50
2798,13,2015-09-13 16:01:53,0.0091666666666666,STILL,home,Clear,15.9,1.0,0.0,0.0,9.0,230.0,16:01:53
2799,13,2015-09-13 18:31:14,0.0538888888888889,IN_VEHICLE,"electronics_store,store,point_of_interest,establishment",Partly Cloudy,17.0,0.0,0.0,0.0,0.0,0.0,18:31:14
2800,13,2015-09-13 21:31:34,2.02222222222222,STILL,home,Clear,19.5,2.0,0.0,0.0,20.0,863.0,21:31:34
2801,13,2015-09-13 23:01:32,0.0,IN_VEHICLE,"electronics_store,store,point_of_interest,establishment",Clear,17.4,0.0,0.0,0.0,7.0,258.0,23:01:32
2804,13,2015-09-14 18:31:50,2.50527777777778,STILL,home,Clear,23.5,6.0,0.0,0.0,2.0,51.0,18:31:50
2808,13,2015-09-15 16:01:37,0.0022222222222222,IN_VEHICLE,"pharmacy,store,health,point_of_interest,establishment",Clear,22.0,1.6,0.0,0.0,1.0,24.0,16:01:37
2812,13,2015-09-16 13:00:51,0.11,ON_FOOT,"restaurant,food,point_of_interest,establishment",Clear,13.1,0.0,0.0,0.0,16.0,1210.0,13:00:51
2815,13,2015-09-16 21:31:44,0.08,UNKNOWN,"clothing_store,shoe_store,department_store,store,point_of_interest,establishment",Partly Cloudy,27.7,0.0,0.0,0.0,18.0,726.0,21:31:44
2816,13,2015-09-16 23:01:18,0.0352777777777778,IN_VEHICLE,"park,point_of_interest,establishment",Partly Cloudy,25.3,0.0,0.0,0.0,4.0,97.0,23:01:18
2817,13,2015-09-17 13:01:53,0.0283333333333333,STILL,home,Partly Cloudy,17.5,0.0,0.0,0.0,9.0,231.0,13:01:53
2862,13,2015-09-26 13:01:30,1.02277777777778,STILL,home,Overcast,16.7,1.0,0.0,0.0,0.0,0.0,13:01:30
2866,13,2015-09-26 23:01:41,0.0027777777777777,IN_VEHICLE,"park,point_of_interest,establishment",Clear,20.8,4.0,0.0,0.0,14.0,1475.0,23:01:41
2873,13,2015-09-28 16:02:08,0.206388888888889,STILL,home,Overcast,22.2,0.0,0.0,0.0,4.0,95.0,16:02:08
2875,13,2015-09-28 21:32:05,2.575,STILL,home,Mostly Cloudy,24.4,5.0,15.0,0.0,1.0,35.0,21:32:05
2876,13,2015-09-28 23:01:59,0.0072222222222222,STILL,home,Mostly Cloudy,23.1,0.0,37.0,0.0,3.0,79.0,23:01:59
2879,13,2015-09-29 18:31:17,0.308055555555556,STILL,"university,point_of_interest,establishment",Overcast,16.9,25.1,15.0,0.0,5.0,192.0,18:31:17
2880,13,2015-09-29 21:32:25,0.493333333333333,STILL,work,Overcast,17.7,16.1,15.0,0.0,0.0,0.0,21:32:25
2881,13,2015-09-29 23:01:47,0.224722222222222,IN_VEHICLE,"park,point_of_interest,establishment",Mostly Cloudy,17.5,1.6,15.0,0.0,7.0,170.0,23:01:47
2882,13,2015-09-30 13:02:04,0.964444444444444,STILL,"park,point_of_interest,establishment",Partly Cloudy,11.2,1.0,0.0,0.0,14.0,1405.0,13:02:04
2886,13,2015-09-30 23:02:04,2.66222222222222,STILL,home,Clear,14.4,3.8,0.0,0.0,1.0,18.0,23:02:04
2889,13,2015-10-01 18:31:01,0.393333333333333,IN_VEHICLE,"pharmacy,store,health,point_of_interest,establishment",Clear,16.0,3.8,0.0,0.0,0.0,0.0,18:31:01
2890,13,2015-10-01 21:31:31,1.19555555555556,ON_FOOT,"university,point_of_interest,establishment",Clear,14.0,2.0,0.0,0.0,1.0,90.0,21:31:31
2891,13,2015-10-01 23:02:14,0.198888888888889,STILL,"university,point_of_interest,establishment",Clear,12.4,12.1,0.0,0.0,11.0,925.0,23:02:14
2911,13,2015-10-06 00:01:30,0.4575,IN_VEHICLE,"store,point_of_interest,establishment",Clear,16.1,0.0,0.0,0.0,4.0,101.0,00:01:30
2916,13,2015-10-07 00:02:44,0.0394444444444444,STILL,home,Overcast,16.7,0.0,0.0,0.0,0.0,0.0,00:02:44
2919,13,2015-10-07 19:31:43,0.271666666666667,STILL,work,Partly Cloudy,21.4,0.7,0.0,0.0,7.0,508.0,19:31:43
2931,14,2015-09-25 19:01:31,1.01166666666667,STILL,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Mostly Cloudy,26.9,2.0,0.0,0.0,18.0,950.0,19:01:31
2932,14,2015-09-25 22:01:46,1.12027777777778,STILL,"restaurant,bar,food,point_of_interest,establishment",Clear,23.9,3.0,0.0,0.0,6.0,224.0,22:01:46
2933,14,2015-09-25 23:33:26,0.665277777777778,STILL,home,Clear,22.4,6.0,0.0,0.0,9.0,307.0,23:33:26
2935,14,2015-09-26 17:01:57,0.0994444444444444,STILL,"grocery_or_supermarket,bakery,store,food,point_of_interest,establishment",Mostly Cloudy,21.2,1.1,0.0,0.0,11.0,521.0,17:01:57
2937,14,2015-09-26 22:02:21,1.28166666666667,IN_VEHICLE,"convenience_store,store,cafe,food,gas_station,point_of_interest,establishment",Partly Cloudy,20.9,1.4,0.0,0.0,8.0,229.0,22:02:21
2938,14,2015-09-26 23:32:31,0.0005555555555555,STILL,"furniture_store,electronics_store,general_contractor,home_goods_store,store,point_of_interest,establishment",Partly Cloudy,19.6,0.0,0.0,0.0,28.0,1220.0,23:32:31
2939,14,2015-09-27 13:32:05,0.0955555555555556,STILL,home,Overcast,16.8,3.1,0.0,0.0,5.0,130.0,13:32:05
2940,14,2015-09-27 17:02:33,0.216111111111111,STILL,home,Partly Cloudy,22.9,7.6,0.0,0.0,20.0,726.0,17:02:33
2942,14,2015-09-27 22:02:37,0.0947222222222222,STILL,"grocery_or_supermarket,food,store,point_of_interest,establishment",Overcast,22.5,0.8,15.0,0.0,6.0,142.0,22:02:37
2945,14,2015-09-28 17:03:25,1.25777777777778,STILL,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Overcast,25.1,2.9,15.0,0.0,2.0,28.0,17:03:25
2946,14,2015-09-28 19:01:57,0.424166666666667,STILL,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Partly Cloudy,25.6,2.0,21.0,0.0,16.0,910.0,19:01:57
2947,14,2015-09-28 22:01:36,0.232222222222222,STILL,home,Overcast,24.2,0.7,15.0,0.0,11.0,394.0,22:01:36
2948,14,2015-09-28 23:31:51,0.533611111111111,STILL,"store,point_of_interest,establishment",Overcast,22.8,0.0,15.0,0.0,1.0,41.0,23:31:51
2951,14,2015-09-29 19:01:35,0.0683333333333333,STILL,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Overcast,17.0,8.9,15.0,0.0,16.0,487.0,19:01:35
2952,14,2015-09-29 22:02:08,0.703055555555556,STILL,"store,point_of_interest,establishment",Partly Cloudy,17.8,5.7,15.0,0.0,19.0,652.0,22:02:08
2953,14,2015-09-29 23:32:08,2.20305555555556,STILL,"store,point_of_interest,establishment",Overcast,16.1,3.8,0.0,0.0,0.0,0.0,23:32:08
2955,14,2015-09-30 17:01:31,0.0077777777777777,STILL,"bar,point_of_interest,establishment",Partly Cloudy,15.2,6.9,0.0,0.0,1.0,40.0,17:01:31
2956,14,2015-09-30 19:02:17,0.586666666666667,STILL,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Clear,16.2,8.9,0.0,0.0,15.0,579.0,19:02:17
2957,14,2015-09-30 22:01:46,0.0,STILL,"store,point_of_interest,establishment",Clear,14.9,6.4,0.0,0.0,7.0,198.0,22:01:46
2959,14,2015-10-01 13:35:43,0.339722222222222,STILL,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Clear,10.5,2.0,0.0,0.0,10.0,290.0,13:35:43
2960,14,2015-10-01 17:01:32,1.64277777777778,STILL,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Clear,14.0,6.9,0.0,0.0,4.0,196.0,17:01:32
2962,14,2015-10-01 22:01:42,0.113611111111111,STILL,"store,point_of_interest,establishment",Partly Cloudy,13.3,10.9,0.0,0.0,3.0,105.0,22:01:42
2965,14,2015-10-02 17:02:46,0.0880555555555556,STILL,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Clear,13.7,8.9,0.0,0.0,26.0,2378.0,17:02:46
2966,14,2015-10-02 19:02:36,0.335833333333333,STILL,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Clear,14.1,7.0,0.0,0.0,12.0,544.0,19:02:36
2967,14,2015-10-02 22:01:39,0.0816666666666667,IN_VEHICLE,"convenience_store,store,cafe,food,gas_station,point_of_interest,establishment",Partly Cloudy,11.7,6.7,0.0,0.0,11.0,486.0,22:01:39
2969,14,2015-10-03 13:31:30,0.0880555555555556,STILL,home,Clear,8.1,9.2,15.0,0.0,18.0,557.0,13:31:30
2970,14,2015-10-03 17:01:40,0.275833333333333,STILL,home,Rain,7.0,2.2,46.0,0.0,26.0,897.0,17:01:40
2975,14,2015-10-04 17:01:33,0.232222222222222,ON_FOOT,"store,point_of_interest,establishment",Overcast,12.9,1.5,31.0,0.0,21.0,782.0,17:01:33
2976,14,2015-10-04 19:01:38,0.499166666666667,STILL,"store,point_of_interest,establishment",Overcast,14.2,0.7,31.0,0.0,11.0,440.0,19:01:38
2977,14,2015-10-04 22:02:03,0.203055555555556,STILL,"store,point_of_interest,establishment",Overcast,13.8,1.6,0.0,0.0,32.0,1243.0,22:02:03
2978,14,2015-10-04 23:31:38,0.596944444444444,STILL,"store,point_of_interest,establishment",Overcast,13.6,2.5,0.0,0.0,9.0,349.0,23:31:38
2979,14,2015-10-05 13:31:51,0.055,STILL,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Overcast,13.9,2.0,0.0,0.0,10.0,227.0,13:31:51
2983,14,2015-10-05 23:31:54,0.0277777777777778,STILL,"meal_takeaway,restaurant,food,point_of_interest,establishment",Clear,17.8,0.0,0.0,0.0,7.0,331.0,23:31:54
2985,14,2015-10-06 17:01:54,0.226111111111111,STILL,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Overcast,16.3,0.0,0.0,0.0,1.0,33.0,17:01:54
2987,14,2015-10-06 22:01:53,0.0272222222222222,IN_VEHICLE,"store,point_of_interest,establishment",Overcast,15.8,7.3,0.0,0.0,10.0,386.0,22:01:53
2988,14,2015-10-06 23:32:06,0.289444444444444,STILL,"store,point_of_interest,establishment",Overcast,15.6,2.6,0.0,0.0,6.0,197.0,23:32:06
2989,14,2015-10-07 13:31:53,0.361111111111111,STILL,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Clear,14.6,4.0,0.0,0.0,6.0,203.0,13:31:53
2990,14,2015-10-07 17:01:32,1.41361111111111,STILL,"restaurant,food,point_of_interest,establishment",Clear,19.3,2.9,0.0,0.0,19.0,1262.0,17:01:32
2991,14,2015-10-07 19:01:53,3.41944444444444,STILL,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Clear,20.9,2.0,0.0,0.0,3.0,171.0,19:01:53
2992,14,2015-10-07 22:01:40,0.0108333333333333,IN_VEHICLE,"store,point_of_interest,establishment",Mostly Cloudy,20.1,0.0,0.0,0.0,10.0,369.0,22:01:40
2996,14,2015-10-08 19:01:35,1.00333333333333,STILL,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Overcast,23.2,4.0,15.0,0.0,15.0,427.0,19:01:35
3035,14,2015-10-16 17:02:47,0.446944444444444,STILL,"electronics_store,store,point_of_interest,establishment",Overcast,10.5,0.0,2.0,0.0,32.0,1171.0,17:02:47
3036,14,2015-10-16 19:03:17,0.867222222222222,STILL,"electronics_store,store,point_of_interest,establishment",Overcast,10.8,12.1,5.0,0.0,7.0,140.0,19:03:17
3039,14,2015-10-17 13:31:31,0.0647222222222222,IN_VEHICLE,"home_goods_store,store,point_of_interest,establishment",Mostly Cloudy,1.4,0.7,15.0,0.0,3.0,85.0,13:31:31
3040,14,2015-10-17 17:02:14,0.271111111111111,STILL,"car_dealer,store,point_of_interest,establishment",Overcast,6.1,1.6,0.0,0.0,18.0,581.0,17:02:14
3043,14,2015-10-17 23:31:24,0.156944444444444,IN_VEHICLE,"car_repair,electronics_store,store,point_of_interest,establishment",Overcast,4.9,3.0,30.0,0.0,13.0,594.0,23:31:24
3045,14,2015-10-18 17:03:34,0.831111111111111,STILL,"store,point_of_interest,establishment",Partly Cloudy,6.1,8.8,0.0,0.0,22.0,1888.0,17:03:34
3046,14,2015-10-18 19:01:20,0.395555555555556,IN_VEHICLE,"store,car_repair,point_of_interest,establishment",Partly Cloudy,9.0,7.6,0.0,0.0,2.0,49.0,19:01:20
3047,14,2015-10-18 22:02:04,0.2575,IN_VEHICLE,"park,point_of_interest,establishment",Clear,10.0,0.0,0.0,0.0,2.0,49.0,22:02:04
3051,14,2015-10-19 19:03:50,0.201666666666667,STILL,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Clear,18.1,8.1,0.0,0.0,21.0,786.0,19:03:50
3052,14,2015-10-19 22:02:00,0.0666666666666667,IN_VEHICLE,"food,home_goods_store,store,point_of_interest,establishment",Clear,17.8,5.0,0.0,0.0,23.0,839.0,22:02:00
3056,14,2015-10-20 19:04:43,0.0733333333333333,STILL,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Partly Cloudy,22.9,8.9,0.0,0.0,0.0,0.0,19:04:43
3057,14,2015-10-20 22:01:27,0.144444444444444,ON_FOOT,"restaurant,food,point_of_interest,establishment",Overcast,20.9,2.0,58.0,0.0,11.0,287.0,22:01:27
3062,14,2015-10-21 22:01:25,0.0455555555555556,IN_VEHICLE,"restaurant,food,point_of_interest,establishment",Overcast,20.6,0.7,0.0,0.0,15.0,612.0,22:01:25
3063,14,2015-10-21 23:31:40,0.0169444444444444,UNKNOWN,"hardware_store,general_contractor,home_goods_store,store,point_of_interest,establishment",Overcast,20.3,0.0,55.0,0.0,14.0,509.0,23:31:40
3067,14,2015-10-22 22:01:42,1.33277777777778,STILL,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Clear,16.8,0.0,0.0,0.0,14.0,834.0,22:01:42
3071,14,2015-10-23 19:04:44,0.0811111111111111,STILL,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Clear,13.7,4.0,0.0,0.0,16.0,736.0,19:04:44
3072,14,2015-10-23 22:00:50,0.0030555555555555,ON_FOOT,"restaurant,food,point_of_interest,establishment",Mostly Cloudy,12.4,3.4,0.0,0.0,25.0,1885.0,22:00:50
3073,14,2015-10-23 23:34:22,0.0058333333333333,STILL,"general_contractor,home_goods_store,store,point_of_interest,establishment",Partly Cloudy,11.3,2.2,0.0,0.0,21.0,1062.0,23:34:22
3074,14,2015-10-24 13:33:11,0.914444444444444,STILL,"home_goods_store,store,point_of_interest,establishment",Overcast,12.6,3.8,0.0,0.0,2.0,40.0,13:33:11
3075,14,2015-10-24 17:01:13,0.0036111111111111,STILL,"home_goods_store,store,point_of_interest,establishment",Overcast,18.2,3.8,33.0,0.0,2.0,39.0,17:01:13
3078,14,2015-10-24 23:31:34,0.243888888888889,STILL,"home_goods_store,store,point_of_interest,establishment",Overcast,15.4,4.5,15.0,0.0,20.0,1067.0,23:31:34
3079,14,2015-10-25 13:32:11,0.0822222222222222,STILL,"home_goods_store,store,point_of_interest,establishment",Clear,7.9,3.8,0.0,0.0,15.0,485.0,13:32:11
3080,14,2015-10-25 17:02:07,0.0308333333333333,IN_VEHICLE,"general_contractor,furniture_store,home_goods_store,store,point_of_interest,establishment",Clear,12.7,0.0,0.0,0.0,5.0,217.0,17:02:07
3081,14,2015-10-25 19:01:01,0.0319444444444444,STILL,"park,point_of_interest,establishment",Clear,12.3,9.0,0.0,0.0,10.0,393.0,19:01:01
3082,14,2015-10-25 22:01:38,0.97,STILL,"store,car_repair,point_of_interest,establishment",Partly Cloudy,13.7,0.0,0.0,0.0,6.0,265.0,22:01:38
3085,14,2015-10-26 17:01:23,0.0191666666666667,STILL,"home_goods_store,store,point_of_interest,establishment",,0.0,0.0,0.0,0.0,19.0,800.0,17:01:23
3086,14,2015-10-26 19:01:42,1.91416666666667,STILL,"store,health,point_of_interest,establishment",Clear,15.6,3.1,0.0,0.0,0.0,0.0,19:01:42
3088,14,2015-10-26 23:31:32,0.0783333333333333,IN_VEHICLE,"grocery_or_supermarket,bakery,store,food,point_of_interest,establishment",Partly Cloudy,9.7,0.9,0.0,0.0,14.0,458.0,23:31:32
3089,14,2015-10-27 13:32:00,0.830833333333333,STILL,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Clear,8.0,0.0,0.0,0.0,13.0,378.0,13:32:00
3092,14,2015-10-27 22:01:08,0.0455555555555556,STILL,"general_contractor,home_goods_store,store,point_of_interest,establishment",Overcast,11.9,6.8,0.0,0.0,20.0,706.0,22:01:08
3095,14,2015-10-28 17:01:53,0.2225,STILL,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Overcast,13.8,11.0,47.0,0.0,18.0,1420.0,17:01:53
3096,14,2015-10-28 19:04:30,0.0025,STILL,"restaurant,food,point_of_interest,establishment",Overcast,14.7,11.0,15.0,0.0,10.0,317.0,19:04:30
3097,14,2015-10-28 22:01:32,0.0213888888888889,ON_FOOT,"general_contractor,home_goods_store,store,point_of_interest,establishment",Overcast,15.7,1.8,8.0,0.0,11.0,291.0,22:01:32
3098,14,2015-10-28 23:34:00,0.381388888888889,IN_VEHICLE,"store,health,point_of_interest,establishment",Overcast,14.0,5.6,0.0,0.0,21.0,852.0,23:34:00
3099,14,2015-10-29 13:32:41,1.25972222222222,STILL,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Mostly Cloudy,3.6,3.1,15.0,0.0,19.0,650.0,13:32:41
3100,14,2015-10-29 17:01:30,0.453888888888889,STILL,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Overcast,4.6,11.0,6.0,0.0,6.0,228.0,17:01:30
3102,14,2015-10-29 22:01:55,0.207222222222222,IN_VEHICLE,"gas_station,convenience_store,food,store,point_of_interest,establishment",Overcast,6.0,13.3,2.0,0.0,16.0,683.0,22:01:55
3105,14,2015-10-30 17:03:56,0.670555555555556,STILL,"liquor_store,food,home_goods_store,store,point_of_interest,establishment",Overcast,8.8,2.9,2.0,0.0,1.0,33.0,17:03:56
3106,14,2015-10-30 19:01:31,0.0594444444444444,STILL,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Overcast,9.4,2.0,1.0,0.0,5.0,121.0,19:01:31
3112,14,2015-10-31 22:02:59,0.0119444444444444,STILL,"general_contractor,home_goods_store,store,point_of_interest,establishment",Overcast,7.8,0.9,80.0,0.0,16.0,554.0,22:02:59
3113,14,2015-10-31 23:31:04,0.438888888888889,IN_VEHICLE,"restaurant,food,point_of_interest,establishment",Mostly Cloudy,7.3,2.9,67.0,0.0,22.0,909.0,23:31:04
3117,14,2015-11-01 22:02:52,0.0091666666666666,UNKNOWN,"general_contractor,home_goods_store,store,point_of_interest,establishment",Clear,14.4,13.0,0.0,0.0,10.0,264.0,22:02:52
3119,14,2015-11-02 14:31:45,0.0688888888888889,STILL,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Clear,10.1,1.6,0.0,0.0,4.0,83.0,14:31:45
3120,14,2015-11-02 18:03:15,0.0747222222222222,IN_VEHICLE,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Clear,18.5,4.9,0.0,0.0,0.0,0.0,18:03:15
3127,14,2015-11-03 23:01:06,0.436388888888889,STILL,"general_contractor,home_goods_store,store,point_of_interest,establishment",Clear,18.0,0.7,0.0,0.0,8.0,293.0,23:01:06
3128,14,2015-11-04 00:31:44,1.94694444444444,STILL,"bakery,store,cafe,restaurant,food,point_of_interest,establishment",Clear,13.9,1.0,0.0,0.0,24.0,1041.0,00:31:44
3130,14,2015-11-04 18:02:05,0.0044444444444444,STILL,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Clear,22.4,10.1,0.0,0.0,1.0,75.0,18:02:05
3132,14,2015-11-04 23:01:39,1.56,STILL,"general_contractor,home_goods_store,store,point_of_interest,establishment",Partly Cloudy,19.7,1.5,0.0,0.0,36.0,1455.0,23:01:39
3134,14,2015-11-05 14:30:53,0.207777777777778,STILL,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Fog,15.0,0.9,0.0,0.0,9.0,341.0,14:30:53
3135,14,2015-11-05 18:02:24,1.45833333333333,STILL,"beauty_salon,store,restaurant,food,point_of_interest,establishment",Overcast,20.6,6.0,0.0,0.0,16.0,988.0,18:02:24
3142,14,2015-11-06 23:01:17,0.266388888888889,STILL,"general_contractor,home_goods_store,store,point_of_interest,establishment",Overcast,9.3,8.3,0.0,0.0,12.0,283.0,23:01:17
3143,14,2015-11-07 00:31:55,0.134166666666667,IN_VEHICLE,"general_contractor,home_goods_store,store,point_of_interest,establishment",Overcast,9.1,7.7,0.0,0.0,15.0,407.0,00:31:55
3144,14,2015-11-07 14:31:53,0.0905555555555556,STILL,"home_goods_store,store,point_of_interest,establishment",Clear,7.6,4.0,0.0,0.0,9.0,251.0,14:31:53
3145,14,2015-11-07 18:01:57,0.1925,ON_FOOT,"home_goods_store,store,point_of_interest,establishment",Mostly Cloudy,9.1,7.0,0.0,0.0,42.0,1943.0,18:01:57
3148,14,2015-11-08 00:39:02,3.53416666666667,STILL,"home_goods_store,store,point_of_interest,establishment",Clear,5.0,1.6,0.0,0.0,16.0,455.0,00:39:02
3149,14,2015-11-08 14:32:20,6.09194444444444,STILL,"home_goods_store,store,point_of_interest,establishment",Clear,5.0,2.2,0.0,0.0,10.0,278.0,14:32:20
3151,14,2015-11-08 20:01:49,0.766666666666667,STILL,"home_goods_store,store,point_of_interest,establishment",Clear,10.4,1.6,0.0,0.0,12.0,402.0,20:01:49
